name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13.0358,77.5912",2023-06-06,32.6,22.0,26.4,35.9,22.0,27.3,20.5,71.2,4.349,100.0,8.33,rain,0,0,34.2,24.2,261.9,1012.8,46.9,7.0,275.1,23.7,9,10,2023-06-06T05:52:26,2023-06-06T18:44:13,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-07,32.7,22.5,26.5,35.8,22.5,27.4,20.4,70.7,0.13,100.0,4.17,rain,0,0,38.5,22.3,254.4,1012.9,52.6,7.2,265.1,22.9,9,10,2023-06-07T05:52:31,2023-06-07T18:44:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-08,31.8,22.0,26.5,34.3,22.0,27.5,20.6,71.5,1.393,100.0,4.17,rain,0,0,36.7,27.2,258.0,1013.2,48.7,7.4,279.9,24.3,10,10,2023-06-08T05:52:35,2023-06-08T18:44:48,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-09,31.9,22.0,26.0,34.3,22.0,26.9,20.7,74.0,5.877,100.0,8.33,rain,0,0,44.6,24.2,249.8,1012.1,57.6,7.0,264.6,22.7,9,10,2023-06-09T05:52:41,2023-06-09T18:45:05,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-10,30.2,21.1,25.0,32.4,21.1,25.6,19.7,73.4,1.6,100.0,16.67,rain,0,0,51.1,27.9,248.0,1011.8,44.8,8.0,221.0,19.1,8,10,2023-06-10T05:52:47,2023-06-10T18:45:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-11,29.8,21.0,25.3,32.5,21.0,26.0,20.2,74.3,0.065,100.0,4.17,rain,0,0,49.0,26.3,255.4,1011.7,53.6,7.7,226.1,19.3,7,10,2023-06-11T05:52:54,2023-06-11T18:45:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-12,31.9,21.4,25.5,34.2,21.4,26.2,20.3,74.8,42.943,100.0,8.33,rain,0,0,46.4,23.3,248.1,1011.5,60.1,6.8,229.6,19.7,9,10,2023-06-12T05:53:01,2023-06-12T18:45:56,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-13,31.2,21.5,25.7,33.3,21.5,26.4,20.3,73.9,0.0,0.0,0.0,,0,0,40.3,22.9,251.8,1012.1,52.6,6.4,259.0,22.3,9,10,2023-06-13T05:53:10,2023-06-13T18:46:12,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-14,32.0,21.0,25.8,33.7,21.0,26.5,19.9,71.8,1.303,100.0,4.17,rain,0,0,43.9,27.7,257.7,1013.7,53.5,7.2,250.2,21.5,8,10,2023-06-14T05:53:18,2023-06-14T18:46:28,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-15,32.0,21.8,26.6,33.3,21.8,27.3,19.6,67.6,0.0,0.0,0.0,,0,0,40.0,19.2,267.1,1013.8,43.4,6.7,256.3,22.2,9,10,2023-06-15T05:53:28,2023-06-15T18:46:44,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-16,32.0,21.9,26.4,33.6,21.9,27.0,19.6,68.2,0.0,0.0,0.0,,0,0,38.5,22.1,255.8,1012.9,43.1,7.1,288.5,24.8,9,10,2023-06-16T05:53:38,2023-06-16T18:47:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-17,31.0,21.9,26.3,33.1,21.9,27.0,20.1,70.1,0.652,100.0,4.17,rain,0,0,34.6,21.3,258.0,1013.1,44.5,7.0,263.2,22.9,9,10,2023-06-17T05:53:48,2023-06-17T18:47:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-18,29.0,22.9,25.2,31.4,22.9,25.7,20.3,75.1,2.5,100.0,20.83,rain,0,0,41.8,22.3,265.0,1013.1,66.2,6.5,173.2,15.0,6,10,2023-06-18T05:53:59,2023-06-18T18:47:29,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-19,29.0,22.0,24.9,31.5,22.0,25.5,20.7,78.4,0.496,100.0,4.17,rain,0,0,36.4,21.3,267.8,1011.7,80.0,5.8,165.4,14.2,8,10,2023-06-19T05:54:11,2023-06-19T18:47:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-20,26.0,20.8,23.1,26.0,20.8,23.1,21.4,90.1,13.775,100.0,12.5,rain,0,0,31.0,16.6,248.8,1011.4,82.2,5.1,110.4,9.5,4,10,2023-06-20T05:54:23,2023-06-20T18:47:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-21,29.1,21.9,24.0,32.0,21.9,24.4,21.0,84.0,7.18,100.0,8.33,rain,0,0,29.2,15.0,260.9,1012.1,79.9,5.6,158.0,13.8,7,10,2023-06-21T05:54:36,2023-06-21T18:48:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-22,30.9,21.0,25.1,33.4,21.0,25.8,20.7,78.2,5.214,100.0,4.17,rain,0,0,34.9,17.8,269.1,1012.1,67.2,6.6,205.4,17.6,7,10,2023-06-22T05:54:49,2023-06-22T18:48:24,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-23,29.6,21.8,24.9,32.3,21.8,25.6,21.0,80.2,2.22,100.0,8.33,rain,0,0,36.4,20.1,250.9,1012.4,71.9,6.0,206.7,17.8,7,10,2023-06-23T05:55:02,2023-06-23T18:48:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-24,27.9,21.0,23.8,29.9,21.0,24.1,19.8,78.8,0.426,100.0,8.33,rain,0,0,44.3,22.1,246.8,1012.0,71.4,6.4,166.6,14.3,6,10,2023-06-24T05:55:16,2023-06-24T18:48:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-25,28.8,21.0,24.4,30.8,21.0,24.9,20.1,78.2,4.562,100.0,4.17,rain,0,0,35.6,22.3,249.5,1011.6,57.7,7.5,187.0,16.1,7,10,2023-06-25T05:55:30,2023-06-25T18:48:59,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-26,27.7,21.0,24.2,29.2,21.0,24.5,20.0,78.5,0.697,100.0,4.17,rain,0,0,42.1,23.7,255.9,1012.6,67.3,7.0,141.8,12.3,6,10,2023-06-26T05:55:45,2023-06-26T18:49:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-27,29.3,20.5,24.2,31.0,20.5,24.6,19.6,76.6,1.303,100.0,4.17,rain,0,0,37.1,22.9,244.7,1012.8,58.2,7.0,213.1,18.5,8,10,2023-06-27T05:55:59,2023-06-27T18:49:20,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-28,28.8,20.8,24.3,30.9,20.8,24.7,19.4,75.1,0.244,100.0,4.17,rain,0,0,47.9,29.5,253.6,1013.7,53.2,6.5,190.5,16.3,7,10,2023-06-28T05:56:15,2023-06-28T18:49:29,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-29,29.1,20.8,23.6,31.3,20.8,23.9,19.7,79.3,1.348,100.0,4.17,rain,0,0,43.9,30.0,251.4,1014.6,62.9,7.0,165.1,14.2,6,10,2023-06-29T05:56:30,2023-06-29T18:49:38,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-06-30,30.1,20.0,24.8,31.5,20.0,25.3,19.6,74.5,0.8,100.0,20.83,rain,0,0,47.5,27.0,257.8,1014.2,64.5,7.3,211.9,18.0,8,10,2023-06-30T05:56:46,2023-06-30T18:49:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-01,30.8,21.0,25.5,33.1,21.0,26.1,20.2,73.9,0.1,100.0,4.17,rain,0,0,43.6,24.9,259.7,1014.0,55.1,6.6,186.1,16.1,6,10,2023-07-01T05:57:02,2023-07-01T18:49:53,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-02,28.8,21.9,24.2,30.8,21.9,24.6,20.3,79.4,12.775,100.0,8.33,rain,0,0,46.8,23.7,261.7,1013.4,76.8,5.7,167.3,14.6,6,10,2023-07-02T05:57:18,2023-07-02T18:50:00,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-03,29.7,21.0,24.1,31.9,21.0,24.4,20.5,81.6,3.0,100.0,4.17,rain,0,0,49.0,24.7,261.5,1011.9,71.2,6.7,145.7,12.7,6,10,2023-07-03T05:57:34,2023-07-03T18:50:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-04,27.7,20.0,22.8,29.9,20.0,22.9,19.8,84.0,0.652,100.0,4.17,rain,0,0,65.2,26.5,242.1,1010.0,79.1,5.8,76.0,6.5,3,10,2023-07-04T05:57:51,2023-07-04T18:50:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-05,26.7,20.0,22.9,26.7,20.0,22.9,19.4,80.7,17.1,100.0,66.67,rain,0,0,64.4,29.1,245.1,1008.8,80.7,6.3,86.8,7.5,7,10,2023-07-05T05:58:07,2023-07-05T18:50:16,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-06,27.6,20.9,23.1,29.4,20.9,23.3,19.9,82.5,0.466,100.0,16.67,rain,0,0,56.9,32.0,246.1,1011.2,76.6,6.0,93.1,8.0,4,10,2023-07-06T05:58:24,2023-07-06T18:50:20,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-07,26.9,21.0,23.0,28.8,21.0,23.1,20.4,85.4,4.701,100.0,4.17,rain,0,0,58.0,26.3,241.5,1013.4,77.8,6.0,161.7,13.8,8,10,2023-07-07T05:58:40,2023-07-07T18:50:23,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-08,26.8,21.0,22.6,28.5,21.0,22.7,20.3,87.0,5.606,100.0,12.5,rain,0,0,45.4,21.4,242.6,1014.4,80.9,5.8,117.2,10.0,5,10,2023-07-08T05:58:57,2023-07-08T18:50:25,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-09,28.0,21.0,24.1,30.0,21.0,24.4,20.1,78.9,0.239,100.0,8.33,rain,0,0,42.5,22.3,247.2,1013.8,79.9,6.4,129.6,11.2,4,10,2023-07-09T05:59:14,2023-07-09T18:50:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-10,27.8,21.3,23.5,31.0,21.3,23.9,21.1,87.2,7.214,100.0,12.5,rain,0,0,36.4,21.7,259.6,1013.4,87.6,5.5,140.9,12.1,6,10,2023-07-10T05:59:31,2023-07-10T18:50:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-11,27.8,20.4,23.1,29.7,20.4,23.2,20.4,85.7,12.909,100.0,12.5,rain,0,0,37.8,24.1,260.9,1013.0,82.3,5.7,104.1,8.9,5,10,2023-07-11T05:59:48,2023-07-11T18:50:26,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-12,28.7,20.9,23.8,31.1,20.9,24.3,20.5,82.4,7.889,100.0,8.33,rain,0,0,38.5,19.4,259.0,1012.5,70.6,6.8,205.7,17.7,7,10,2023-07-12T06:00:05,2023-07-12T18:50:25,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-13,27.8,21.0,23.3,29.8,21.0,23.5,20.2,83.6,15.71,100.0,12.5,rain,0,0,42.8,19.2,249.4,1012.7,74.8,6.1,178.4,15.5,7,10,2023-07-13T06:00:21,2023-07-13T18:50:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-14,28.4,20.7,23.5,30.4,20.7,23.8,20.1,82.1,0.652,100.0,4.17,rain,0,0,53.3,23.1,249.7,1013.9,65.3,6.7,187.2,16.1,7,10,2023-07-14T06:00:38,2023-07-14T18:50:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-15,29.8,20.8,24.4,32.5,20.8,25.0,20.3,79.0,3.045,100.0,8.33,rain,0,0,46.1,22.0,261.0,1014.0,66.7,7.3,197.3,17.1,7,10,2023-07-15T06:00:54,2023-07-15T18:50:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-16,28.6,21.0,24.1,31.0,21.0,24.5,20.4,80.3,0.3,100.0,8.33,rain,0,0,41.0,21.4,254.3,1013.5,81.5,6.8,168.8,14.5,6,10,2023-07-16T06:01:11,2023-07-16T18:50:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-17,27.9,21.0,24.1,29.8,21.0,24.5,19.8,78.0,0.13,100.0,4.17,rain,0,0,49.7,23.5,252.8,1012.7,81.7,5.8,173.8,15.0,6,10,2023-07-17T06:01:27,2023-07-17T18:50:06,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-18,29.8,21.0,24.5,31.6,21.0,24.8,19.3,74.2,0.4,100.0,8.33,rain,0,0,55.1,30.2,247.5,1011.7,63.8,7.4,171.7,14.9,8,10,2023-07-18T06:01:43,2023-07-18T18:50:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-19,27.1,21.0,23.6,28.6,21.0,23.8,19.3,77.1,1.2,100.0,41.67,rain,0,0,61.2,32.7,251.9,1010.3,81.8,6.9,153.1,13.2,6,10,2023-07-19T06:01:59,2023-07-19T18:49:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-20,28.0,21.0,24.1,29.1,21.0,24.3,19.1,74.4,1.3,100.0,29.17,rain,0,0,75.2,37.7,250.8,1010.1,70.5,6.8,169.4,14.8,7,10,2023-07-20T06:02:15,2023-07-20T18:49:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-21,28.7,21.8,24.1,30.2,21.8,24.3,19.6,76.8,0.07,100.0,4.17,rain,0,0,65.2,33.0,254.4,1011.1,70.2,6.5,208.8,17.9,7,10,2023-07-21T06:02:31,2023-07-21T18:49:35,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-22,27.6,21.0,23.5,29.7,21.0,23.7,20.0,81.4,0.339,100.0,4.17,rain,0,0,76.3,27.2,252.0,1012.6,86.8,6.3,178.4,15.4,7,10,2023-07-22T06:02:46,2023-07-22T18:49:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-23,28.2,21.0,22.8,30.3,21.0,23.0,20.5,87.2,4.348,100.0,12.5,rain,0,0,72.0,28.9,257.1,1013.0,87.4,6.2,118.2,10.1,6,10,2023-07-23T06:03:01,2023-07-23T18:49:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-24,26.6,20.0,21.8,26.6,20.0,21.8,20.2,91.0,6.606,100.0,12.5,rain,0,0,60.1,26.9,250.6,1012.3,89.5,5.3,87.5,7.7,5,10,2023-07-24T06:03:16,2023-07-24T18:49:02,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-25,25.6,20.2,21.8,25.6,20.2,21.8,20.3,91.0,8.064,100.0,12.5,rain,0,0,47.9,23.9,261.5,1012.8,89.2,4.9,68.3,5.9,3,10,2023-07-25T06:03:30,2023-07-25T18:48:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-26,24.8,20.0,21.7,24.8,20.0,21.7,20.2,91.8,8.285,100.0,16.67,rain,0,0,45.4,26.3,256.9,1013.5,88.9,5.1,61.3,5.4,3,10,2023-07-26T06:03:45,2023-07-26T18:48:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-27,27.4,19.2,22.8,29.7,19.2,23.0,19.6,82.6,3.348,100.0,4.17,rain,0,0,57.6,27.8,257.0,1013.8,83.9,6.5,130.3,11.2,5,10,2023-07-27T06:03:59,2023-07-27T18:48:21,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-28,30.2,19.2,23.6,32.7,19.2,24.0,19.8,79.9,0.687,100.0,8.33,rain,0,0,57.6,26.0,261.7,1013.8,66.6,6.5,198.3,17.2,7,10,2023-07-28T06:04:12,2023-07-28T18:48:06,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-29,27.6,20.0,23.1,29.1,20.0,23.3,19.5,81.0,0.391,100.0,4.17,rain,0,0,54.0,21.9,268.5,1014.0,71.5,6.0,199.7,17.4,6,10,2023-07-29T06:04:26,2023-07-29T18:47:50,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-30,30.4,20.0,24.6,32.6,20.0,25.3,19.5,74.8,0.0,0.0,0.0,rain,0,0,51.1,27.2,269.5,1013.7,56.8,7.2,190.7,16.4,6,10,2023-07-30T06:04:39,2023-07-30T18:47:32,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-07-31,30.4,20.8,24.7,32.6,20.8,25.3,20.0,76.7,0.1,100.0,4.17,rain,0,0,49.3,29.5,260.7,1013.2,48.4,7.5,224.0,19.4,7,10,2023-07-31T06:04:51,2023-07-31T18:47:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-01,29.6,21.0,24.6,31.3,21.0,25.1,19.9,76.5,0.1,100.0,4.17,rain,0,0,54.7,31.3,260.8,1013.4,66.1,6.2,204.1,17.6,7,10,2023-08-01T06:05:04,2023-08-01T18:46:55,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-02,29.7,19.8,24.4,31.5,19.8,24.8,18.8,73.1,0.1,100.0,4.17,rain,0,0,54.4,33.9,252.4,1014.0,57.4,6.6,176.8,15.2,6,10,2023-08-02T06:05:16,2023-08-02T18:46:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-03,30.6,20.0,24.7,32.2,20.0,25.2,19.2,72.9,0.1,100.0,4.17,rain,0,0,54.0,29.5,254.8,1013.6,53.8,7.4,202.6,17.6,7,10,2023-08-03T06:05:28,2023-08-03T18:46:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-04,30.6,20.0,24.8,33.3,20.0,25.6,19.7,74.9,0.8,100.0,20.83,rain,0,0,48.6,23.1,254.0,1015.0,48.7,6.8,194.8,16.9,7,10,2023-08-04T06:05:39,2023-08-04T18:45:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-05,30.3,20.0,24.6,32.6,20.0,25.1,19.9,76.7,0.065,100.0,4.17,rain,0,0,45.0,24.3,253.2,1016.6,52.9,6.7,196.3,16.9,7,10,2023-08-05T06:05:50,2023-08-05T18:45:31,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-06,31.1,21.0,24.7,34.1,21.0,25.3,20.8,80.1,1.303,100.0,4.17,rain,0,0,38.5,25.1,259.3,1015.6,55.2,6.6,231.6,20.0,9,10,2023-08-06T06:06:00,2023-08-06T18:45:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-07,31.1,20.8,24.9,33.4,20.8,25.3,19.7,74.6,0.3,100.0,12.5,rain,0,0,38.9,22.1,259.8,1014.1,52.6,7.5,205.8,17.7,8,10,2023-08-07T06:06:11,2023-08-07T18:44:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-08,30.3,20.0,24.6,32.5,20.0,25.2,20.0,76.9,0.652,100.0,4.17,rain,0,0,37.4,18.8,257.5,1014.2,52.2,6.5,191.5,16.7,7,10,2023-08-08T06:06:20,2023-08-08T18:44:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-09,31.3,20.8,25.5,33.6,20.8,26.4,20.0,73.2,0.3,100.0,8.33,rain,0,0,34.9,21.4,277.2,1015.4,52.1,6.9,247.5,21.4,9,10,2023-08-09T06:06:30,2023-08-09T18:43:53,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-10,31.3,21.0,25.7,33.6,21.0,26.6,20.0,72.2,0.9,100.0,20.83,rain,0,0,31.0,16.8,285.5,1015.8,52.8,6.2,240.7,20.8,8,10,2023-08-10T06:06:39,2023-08-10T18:43:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"13.0358,77.5912",2023-08-11,31.9,21.8,25.5,34.4,21.8,26.2,20.3,74.7,0.2,100.0,8.33,rain,0,0,28.8,16.8,287.6,1015.0,54.1,6.8,244.4,21.2,8,10,2023-08-11T06:06:48,2023-08-11T18:43:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
