name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"12.9166,77.6101",2023-01-01,29.0,16.0,21.8,28.5,16.0,21.8,14.5,67.2,0.0,0.0,0.0,,0,0,26.3,14.7,65.4,1020.1,16.6,6.6,242.0,20.7,9,10,2023-01-01T06:41:36,2023-01-01T18:04:20,0.3,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-02,27.0,16.0,20.9,26.8,16.0,20.9,14.2,69.7,0.0,0.0,0.0,,0,0,33.5,16.5,87.4,1020.0,14.8,6.0,248.1,21.5,9,10,2023-01-02T06:41:59,2023-01-02T18:04:53,0.34,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-03,26.0,16.0,20.6,26.0,16.0,20.6,15.6,75.6,0.0,0.0,0.0,,0,0,32.4,14.8,93.2,1020.2,36.3,5.3,237.0,20.7,9,10,2023-01-03T06:42:21,2023-01-03T18:05:27,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-04,26.0,17.0,20.7,26.0,17.0,20.7,15.8,76.4,0.0,0.0,0.0,rain,0,0,33.1,18.1,94.4,1019.0,43.0,4.7,245.9,21.2,9,10,2023-01-04T06:42:42,2023-01-04T18:06:01,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-05,24.0,15.9,20.0,24.0,15.9,20.0,16.2,80.0,0.0,0.0,0.0,,0,0,37.4,22.2,88.0,1019.6,46.8,4.6,198.6,17.0,8,10,2023-01-05T06:43:02,2023-01-05T18:06:35,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-06,26.0,15.0,20.4,26.0,15.0,20.4,16.0,78.4,0.0,0.0,0.0,,0,0,38.9,24.1,82.3,1020.9,48.1,4.9,232.2,19.9,9,10,2023-01-06T06:43:22,2023-01-06T18:07:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-07,25.2,16.0,20.4,25.2,16.0,20.4,16.1,78.2,0.0,0.0,0.0,,0,0,40.7,18.2,77.0,1020.3,54.4,4.7,172.5,15.1,8,10,2023-01-07T06:43:40,2023-01-07T18:07:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-08,25.9,17.0,20.7,25.9,17.0,20.7,15.4,74.3,0.0,0.0,0.0,,0,0,29.9,13.3,54.7,1019.1,50.2,4.6,232.2,19.9,8,10,2023-01-08T06:43:58,2023-01-08T18:08:17,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-09,26.9,13.5,19.5,26.3,13.5,19.4,10.3,61.9,0.0,0.0,0.0,,0,0,28.4,12.9,81.6,1019.7,29.9,4.6,257.1,22.2,9,10,2023-01-09T06:44:15,2023-01-09T18:08:51,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-10,27.0,12.5,19.3,26.6,12.5,19.2,11.6,66.4,0.0,0.0,0.0,,0,0,34.9,16.4,78.5,1019.5,20.0,5.2,261.4,22.6,9,10,2023-01-10T06:44:31,2023-01-10T18:09:25,0.61,Clear,Partly cloudy throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-11,28.0,12.0,20.0,26.9,12.0,19.8,9.3,58.4,0.0,0.0,0.0,,0,0,28.8,14.8,92.6,1017.9,4.6,6.3,263.3,22.8,9,10,2023-01-11T06:44:45,2023-01-11T18:09:59,0.64,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-12,29.0,13.2,20.9,27.4,13.2,20.5,8.9,55.1,0.0,0.0,0.0,,0,0,29.2,12.8,84.0,1016.8,7.1,5.6,262.4,22.8,9,10,2023-01-12T06:44:59,2023-01-12T18:10:32,0.68,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-13,29.0,13.4,20.4,27.5,13.4,20.2,10.6,59.9,0.0,0.0,0.0,,0,0,22.3,14.6,84.3,1016.9,24.0,6.0,256.6,22.1,9,10,2023-01-13T06:45:12,2023-01-13T18:11:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-14,29.0,14.0,20.5,27.4,14.0,20.2,10.3,60.7,0.0,0.0,0.0,,0,0,24.1,11.2,77.5,1017.0,26.8,5.4,260.6,22.5,9,10,2023-01-14T06:45:24,2023-01-14T18:11:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-15,29.9,12.5,20.6,28.1,12.5,20.2,9.8,57.7,0.0,0.0,0.0,,0,0,22.7,12.9,84.8,1016.1,21.1,5.8,266.9,22.9,9,10,2023-01-15T06:45:34,2023-01-15T18:12:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-16,29.0,13.0,21.1,27.4,13.0,20.8,10.0,56.3,0.0,0.0,0.0,,0,0,20.9,16.5,83.3,1016.7,9.0,6.4,264.0,22.8,9,10,2023-01-16T06:45:44,2023-01-16T18:12:44,0.81,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-17,29.0,13.5,20.2,27.4,13.5,19.9,10.4,62.7,0.0,0.0,0.0,,0,0,22.3,14.8,102.0,1017.5,13.4,5.2,263.6,22.7,9,10,2023-01-17T06:45:53,2023-01-17T18:13:17,0.85,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-18,28.0,13.5,19.7,27.0,13.5,19.5,12.6,70.8,0.0,0.0,0.0,,0,0,24.1,14.7,90.4,1019.4,23.5,5.3,256.8,22.2,9,10,2023-01-18T06:46:00,2023-01-18T18:13:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-19,27.9,15.0,20.5,26.8,15.0,20.3,11.1,63.3,0.0,0.0,0.0,,0,0,26.3,16.4,81.1,1019.1,10.8,5.6,261.5,22.5,9,10,2023-01-19T06:46:07,2023-01-19T18:14:20,0.91,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-20,25.9,14.0,19.7,25.9,14.0,19.7,14.7,75.2,0.0,0.0,0.0,,0,0,30.2,18.3,94.9,1019.2,30.8,5.2,256.5,22.1,9,10,2023-01-20T06:46:12,2023-01-20T18:14:52,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-21,26.0,17.0,20.5,26.0,17.0,20.5,15.4,75.3,0.0,0.0,0.0,,0,0,30.6,16.4,89.6,1018.0,51.7,4.2,220.6,19.0,8,10,2023-01-21T06:46:16,2023-01-21T18:15:23,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-22,27.0,15.0,20.4,26.6,15.0,20.4,13.8,70.8,0.0,0.0,0.0,,0,0,34.2,18.3,90.3,1017.1,27.2,5.2,253.9,21.9,9,10,2023-01-22T06:46:19,2023-01-22T18:15:53,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-23,23.9,15.0,19.4,23.9,15.0,19.4,16.4,83.6,0.0,0.0,0.0,,0,0,31.7,16.4,89.8,1016.6,31.9,4.8,190.2,16.4,8,10,2023-01-23T06:46:21,2023-01-23T18:16:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-24,26.0,18.0,21.4,26.0,18.0,21.4,16.7,76.6,0.0,0.0,0.0,,0,0,29.2,14.8,102.3,1016.5,52.6,4.9,198.4,17.1,8,10,2023-01-24T06:46:22,2023-01-24T18:16:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-25,28.0,15.5,20.7,27.3,15.5,20.6,13.7,68.6,0.0,0.0,0.0,,0,0,26.3,16.5,98.2,1016.4,31.8,5.6,252.3,21.7,9,10,2023-01-25T06:46:22,2023-01-25T18:17:22,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-26,28.0,16.0,20.7,27.0,16.0,20.6,13.2,68.0,0.0,0.0,0.0,,0,0,24.1,14.6,101.3,1016.5,26.9,4.9,265.6,22.9,9,10,2023-01-26T06:46:21,2023-01-26T18:17:51,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-27,28.0,16.9,21.2,27.1,16.9,21.1,13.3,66.3,0.0,0.0,0.0,,0,0,26.3,14.8,93.3,1016.5,18.9,4.5,262.7,22.7,9,10,2023-01-27T06:46:18,2023-01-27T18:18:19,0.18,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-28,28.0,14.0,20.8,27.1,14.0,20.6,11.0,59.4,0.0,0.0,0.0,,0,0,32.0,20.4,80.3,1016.0,6.9,6.0,270.3,23.2,9,10,2023-01-28T06:46:15,2023-01-28T18:18:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-29,28.0,14.0,21.1,27.4,14.0,21.0,12.9,64.0,0.0,0.0,0.0,,0,0,38.9,22.4,74.3,1014.9,5.9,5.8,267.3,23.0,9,10,2023-01-29T06:46:10,2023-01-29T18:19:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-30,27.0,17.0,21.9,27.6,17.0,22.0,17.4,77.7,0.3,100.0,12.5,rain,0,0,25.2,18.6,78.0,1016.2,39.6,5.4,182.3,15.6,8,10,2023-01-30T06:46:05,2023-01-30T18:19:41,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-01-31,28.0,18.0,22.3,27.6,18.0,22.3,15.6,69.5,0.0,0.0,0.0,,0,0,38.2,20.5,60.9,1016.1,36.1,5.8,227.6,19.6,8,10,2023-01-31T06:45:58,2023-01-31T18:20:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-01,27.9,16.0,21.9,27.8,16.0,21.9,14.7,66.0,0.0,0.0,0.0,,0,0,39.2,55.8,46.1,1015.8,32.7,5.1,248.0,21.4,9,10,2023-02-01T06:45:50,2023-02-01T18:20:32,0.35,Partially cloudy,Partly cloudy throughout the day.,wind,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-02,26.2,17.0,21.5,26.2,17.0,21.5,12.3,57.6,0.0,0.0,0.0,,0,0,43.2,22.3,55.2,1016.1,41.3,5.5,162.0,14.0,7,10,2023-02-02T06:45:41,2023-02-02T18:20:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-03,26.0,16.0,21.8,26.0,16.0,21.8,15.1,66.3,0.0,0.0,0.0,,0,0,40.0,22.3,63.9,1016.7,47.3,5.4,151.1,13.1,6,10,2023-02-03T06:45:31,2023-02-03T18:21:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-04,29.1,17.0,23.2,28.2,17.0,23.0,12.3,53.9,0.0,0.0,0.0,,0,0,36.4,18.4,71.9,1016.0,21.2,7.9,256.2,22.1,9,10,2023-02-04T06:45:20,2023-02-04T18:21:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,remote,43295099999"
"12.9166,77.6101",2023-02-05,30.5,17.0,23.5,28.7,17.0,23.1,11.3,53.3,0.0,0.0,0.0,,0,0,32.0,25.6,82.6,1015.8,17.6,6.1,272.3,23.6,9,10,2023-02-05T06:45:08,2023-02-05T18:22:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-06,29.0,16.0,22.6,27.9,16.0,22.3,11.5,54.7,0.0,0.0,0.0,,0,0,28.8,20.3,88.0,1016.1,15.1,5.8,274.7,23.7,9,10,2023-02-06T06:44:55,2023-02-06T18:22:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-07,30.9,16.0,23.2,29.8,16.0,23.0,13.9,59.9,0.0,0.0,0.0,,0,0,20.9,11.1,107.7,1016.1,15.7,5.6,261.9,22.7,9,10,2023-02-07T06:44:41,2023-02-07T18:22:53,0.55,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-08,30.0,17.0,23.4,29.6,17.0,23.3,14.3,59.9,0.0,0.0,0.0,,0,0,28.1,16.5,80.2,1016.1,7.5,5.7,273.3,23.6,9,10,2023-02-08T06:44:25,2023-02-08T18:23:14,0.59,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-09,30.0,17.0,23.2,28.8,17.0,23.0,13.0,56.9,0.0,0.0,0.0,,0,0,33.5,19.0,83.7,1016.8,8.9,5.5,275.3,23.7,9,10,2023-02-09T06:44:09,2023-02-09T18:23:35,0.62,Clear,Clear conditions throughout the day.,clear-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-10,30.0,16.5,23.1,28.4,16.5,22.7,10.4,50.3,0.0,0.0,0.0,,0,0,35.3,16.7,64.8,1017.9,14.3,5.5,279.7,24.1,10,10,2023-02-10T06:43:52,2023-02-10T18:23:55,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-11,30.9,15.0,22.7,29.0,15.0,22.2,9.5,49.3,0.0,0.0,0.0,,0,0,30.6,16.6,57.7,1018.1,12.7,5.7,284.3,24.6,10,10,2023-02-11T06:43:34,2023-02-11T18:24:14,0.69,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-12,31.0,15.5,23.6,29.0,15.5,23.0,9.4,46.2,0.0,0.0,0.0,,0,0,35.6,22.3,69.6,1017.5,8.7,6.4,284.8,24.6,10,10,2023-02-12T06:43:15,2023-02-12T18:24:33,0.72,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-13,30.5,14.5,23.3,28.9,14.5,22.8,9.5,44.2,0.0,0.0,0.0,,0,0,41.0,22.1,63.2,1018.3,2.9,6.2,284.9,24.6,10,10,2023-02-13T06:42:55,2023-02-13T18:24:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-14,30.9,15.0,23.2,29.0,15.0,22.7,8.8,44.1,0.0,0.0,0.0,,0,0,31.0,14.7,77.3,1017.9,5.1,6.3,289.3,24.8,10,10,2023-02-14T06:42:34,2023-02-14T18:25:09,0.79,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-15,31.0,15.0,23.1,29.2,15.0,22.7,9.9,48.3,0.0,0.0,0.0,,0,0,34.2,22.2,64.4,1016.5,2.7,6.2,289.4,24.8,10,10,2023-02-15T06:42:12,2023-02-15T18:25:27,0.83,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-16,30.9,14.9,23.2,29.0,14.9,22.7,9.3,47.0,0.0,0.0,0.0,,0,0,40.0,22.4,76.0,1016.4,3.9,5.9,291.2,25.1,10,10,2023-02-16T06:41:49,2023-02-16T18:25:43,0.86,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-17,30.0,15.9,23.1,28.1,15.9,22.6,9.2,48.0,0.0,0.0,0.0,,0,0,36.4,22.2,88.1,1017.2,1.6,5.7,292.0,25.3,10,10,2023-02-17T06:41:26,2023-02-17T18:25:59,0.9,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-18,30.0,16.5,23.3,28.5,16.5,22.9,11.1,50.4,0.0,0.0,0.0,,0,0,27.7,18.3,79.9,1017.3,1.4,6.1,288.2,24.8,10,10,2023-02-18T06:41:01,2023-02-18T18:26:14,0.93,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-19,30.0,16.0,23.1,28.6,16.0,22.8,12.9,57.7,0.0,0.0,0.0,,0,0,26.6,14.3,79.8,1017.4,1.5,6.6,285.5,24.7,10,10,2023-02-19T06:40:36,2023-02-19T18:26:29,0.96,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-20,31.0,16.5,23.0,29.8,16.5,22.7,13.5,60.5,0.0,0.0,0.0,,0,0,23.4,12.9,78.2,1017.7,17.6,5.4,288.0,24.7,10,10,2023-02-20T06:40:10,2023-02-20T18:26:44,0.0,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-21,30.9,16.9,23.7,29.4,16.9,23.3,10.8,46.8,0.0,0.0,0.0,,0,0,29.5,14.6,57.4,1018.0,2.0,6.2,293.9,25.5,10,10,2023-02-21T06:39:43,2023-02-21T18:26:57,0.03,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-22,31.0,17.0,23.8,29.3,17.0,23.3,11.3,49.7,0.0,0.0,0.0,,0,0,32.0,17.0,73.6,1017.5,0.3,5.7,295.6,25.7,10,10,2023-02-22T06:39:16,2023-02-22T18:27:10,0.06,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-23,30.3,15.9,23.1,28.4,15.9,22.5,7.5,43.1,0.0,0.0,0.0,,0,0,39.2,22.3,71.8,1017.3,0.7,6.0,302.7,26.2,10,10,2023-02-23T06:38:47,2023-02-23T18:27:23,0.1,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-24,31.0,14.9,22.6,28.9,14.9,22.0,7.8,46.6,0.0,0.0,0.0,,0,0,33.1,16.6,84.7,1018.0,1.4,5.9,304.5,26.4,10,10,2023-02-24T06:38:18,2023-02-24T18:27:35,0.13,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-25,32.0,14.0,23.5,29.7,14.0,22.9,7.1,41.7,0.0,0.0,0.0,,0,0,40.0,22.2,66.7,1019.6,0.0,6.3,303.1,26.3,10,10,2023-02-25T06:37:48,2023-02-25T18:27:47,0.16,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-26,30.0,15.5,23.3,28.3,15.5,22.8,7.3,39.2,0.0,0.0,0.0,,0,0,40.3,20.5,82.7,1020.6,0.0,6.3,303.5,26.4,10,10,2023-02-26T06:37:18,2023-02-26T18:27:58,0.2,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-27,29.9,15.0,22.3,28.1,15.0,21.9,7.5,46.2,0.0,0.0,0.0,,0,0,40.7,23.1,89.8,1020.7,0.0,6.2,305.6,26.4,10,10,2023-02-27T06:36:47,2023-02-27T18:28:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-02-28,29.0,15.0,22.5,28.2,15.0,22.3,11.7,52.7,0.0,0.0,0.0,,0,0,36.7,25.7,88.4,1020.4,7.6,6.2,280.6,24.3,10,10,2023-02-28T06:36:15,2023-02-28T18:28:19,0.26,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-01,29.1,17.0,23.5,28.6,17.0,23.4,14.4,59.6,0.0,0.0,0.0,,0,0,41.4,24.0,89.4,1020.4,31.0,6.1,265.4,23.0,10,10,2023-03-01T06:35:43,2023-03-01T18:28:29,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-02,29.0,16.0,22.7,27.7,16.0,22.3,9.3,48.3,0.0,0.0,0.0,,0,0,44.6,31.6,80.0,1021.1,10.0,6.4,303.0,26.2,10,10,2023-03-02T06:35:10,2023-03-02T18:28:38,0.33,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-03,30.1,14.0,22.9,28.3,14.0,22.4,5.9,36.1,0.0,0.0,0.0,,0,0,48.6,27.8,83.3,1021.5,0.0,6.7,305.6,26.5,10,10,2023-03-03T06:34:36,2023-03-03T18:28:47,0.36,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-04,31.0,15.5,23.4,28.9,15.5,22.8,5.2,35.2,0.0,0.0,0.0,,0,0,47.9,27.7,78.1,1021.3,0.0,6.6,305.3,26.5,10,10,2023-03-04T06:34:02,2023-03-04T18:28:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-05,31.0,17.0,23.9,29.0,17.0,23.3,7.3,40.5,0.0,0.0,0.0,,0,0,41.0,29.3,93.8,1020.8,0.0,6.8,303.1,26.3,10,10,2023-03-05T06:33:28,2023-03-05T18:29:03,0.43,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-06,30.7,16.0,23.5,28.7,16.0,22.9,7.6,41.9,0.0,0.0,0.0,,0,0,43.6,31.5,88.3,1019.5,4.7,7.0,306.7,26.5,10,10,2023-03-06T06:32:52,2023-03-06T18:29:11,0.46,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-07,31.0,15.0,23.4,28.9,15.0,22.8,7.3,41.9,0.0,0.0,0.0,,0,0,41.8,25.8,84.7,1018.6,30.3,7.3,262.4,22.5,10,10,2023-03-07T06:32:17,2023-03-07T18:29:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-08,30.0,17.0,23.3,28.5,17.0,23.0,11.1,50.7,0.0,0.0,0.0,,0,0,42.8,31.5,78.3,1018.3,31.3,7.2,305.9,26.5,10,10,2023-03-08T06:31:41,2023-03-08T18:29:25,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-09,29.0,16.0,22.9,27.5,16.0,22.5,10.3,49.6,0.0,0.0,0.0,,0,0,38.9,22.2,79.4,1018.0,34.7,5.8,276.6,23.9,10,10,2023-03-09T06:31:05,2023-03-09T18:29:32,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-10,29.0,16.0,23.1,27.5,16.0,22.7,9.6,48.2,0.0,0.0,0.0,,0,0,40.0,25.9,85.3,1017.5,24.9,7.0,276.0,23.6,8,10,2023-03-10T06:30:28,2023-03-10T18:29:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-11,30.3,15.0,23.4,28.5,15.0,22.9,11.0,51.4,0.0,0.0,0.0,,0,0,38.5,22.3,74.5,1017.5,0.6,6.5,311.0,26.8,10,10,2023-03-11T06:29:51,2023-03-11T18:29:44,0.63,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-12,31.0,15.9,23.7,29.8,15.9,23.3,13.7,58.5,0.0,0.0,0.0,,0,0,35.3,18.4,95.8,1017.2,16.9,6.8,306.1,26.5,10,10,2023-03-12T06:29:13,2023-03-12T18:29:50,0.67,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"12.9166,77.6101",2023-03-13,31.6,18.0,24.9,30.2,18.0,24.6,14.9,57.9,0.0,0.0,0.0,,0,0,32.8,16.5,102.6,1016.4,19.2,6.2,303.8,26.2,10,10,2023-03-13T06:28:35,2023-03-13T18:29:56,0.7,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
